"","Pct_Chg","Exchange","X1Y_Yield_d","X1Y_Yield_f","Int_d","Int_f","Infl_d","Infl_f","GDPG_d","GDPG_f","BOT_f","BOT_d","FER_f","lag1.Exchange","lag1.X1Y_Yield_d","lag1.X1Y_Yield_f","lag1.Infl_d","lag1.Infl_f","lag1.Int_d","lag1.Int_f","lag2.Exchange","lag2.X1Y_Yield_d","lag2.X1Y_Yield_f","lag2.Infl_d","lag2.Infl_f","lag2.Int_d","lag2.Int_f","lag3.Exchange","lag3.X1Y_Yield_d","lag3.X1Y_Yield_f","lag3.Infl_d","lag3.Infl_f","lag3.Int_d","lag3.Int_f","lag4.Exchange","lag4.X1Y_Yield_d","lag4.X1Y_Yield_f","lag4.Infl_d","lag4.Infl_f","lag4.Int_d","lag4.Int_f","lag5.Exchange","lag5.X1Y_Yield_d","lag5.X1Y_Yield_f","lag5.Infl_d","lag5.Infl_f","lag5.Int_d","lag5.Int_f","lag6.Exchange","lag6.X1Y_Yield_d","lag6.X1Y_Yield_f","lag6.Infl_d","lag6.Infl_f","lag6.Int_d","lag6.Int_f","lag7.Exchange","lag7.X1Y_Yield_d","lag7.X1Y_Yield_f","lag7.Infl_d","lag7.Infl_f","lag7.Int_d","lag7.Int_f","lag8.Exchange","lag8.X1Y_Yield_d","lag8.X1Y_Yield_f","lag8.Infl_d","lag8.Infl_f","lag8.Int_d","lag8.Int_f","lag9.Exchange","lag9.X1Y_Yield_d","lag9.X1Y_Yield_f","lag9.Infl_d","lag9.Infl_f","lag9.Int_d","lag9.Int_f"
"139",0.153221125943128,1.00654252642174,2.08596772256224,0.570913419927648,1.75,3.25,1.5,2,-115100.00671518,6.59166108540157,13419,-33650,241984,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25,1.14077116130504,3.7,0.1,1.5,2.5,1.75,3.25,1.14850120592627,3.33586574786262,0.034926871893889,1.1,2.5,1.75,3.25,1.13224637681159,2.39798108409691,0.0524797260580747,1.1,2.6,1.75,3.25,1.12208258527828,1.1,0.1,1.6,2,2,3.25,1.12574580659687,-0.288201962712215,0.13239284546538,1.9,2,2.5,3.75,1.10497237569061,-1.27186306064879,0.134818271153021,2.1,2.2,3,3.75
"140",0.0850898602174388,1.02239034863511,2.14814133005346,0.442363349158744,1.75,3.25,1.8,2.1,-114656.802781725,6.98672324903579,7639.9,-35743,241527,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25,1.14077116130504,3.7,0.1,1.5,2.5,1.75,3.25,1.14850120592627,3.33586574786262,0.034926871893889,1.1,2.5,1.75,3.25,1.13224637681159,2.39798108409691,0.0524797260580747,1.1,2.6,1.75,3.25,1.12208258527828,1.1,0.1,1.6,2,2,3.25,1.12574580659687,-0.288201962712215,0.13239284546538,1.9,2,2.5,3.75
"141",0.0759271450515733,1.01978380583316,2,0.3,1.75,3.25,1.5,2.1,-114870,7.1,8085.5,-36519,245963,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25,1.14077116130504,3.7,0.1,1.5,2.5,1.75,3.25,1.14850120592627,3.33586574786262,0.034926871893889,1.1,2.5,1.75,3.25,1.13224637681159,2.39798108409691,0.0524797260580747,1.1,2.6,1.75,3.25,1.12208258527828,1.1,0.1,1.6,2,2,3.25
"142",0.0841988950276309,1.01916021198532,1.39841260771211,0.209231643822874,1.75,3.25,2,2.3,-116663.057704855,6.8612214078417,8547.2,-35171,243493,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25,1.14077116130504,3.7,0.1,1.5,2.5,1.75,3.25,1.14850120592627,3.33586574786262,0.034926871893889,1.1,2.5,1.75,3.25,1.13224637681159,2.39798108409691,0.0524797260580747,1.1,2.6,1.75,3.25
"143",0.127209276145446,0.998701687805852,0.673806819635563,0.154498788257811,1.75,3.25,2.2,2.3,-119906.825369092,6.33978378390896,7852.2,-39624,242385,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25,1.14077116130504,3.7,0.1,1.5,2.5,1.75,3.25,1.14850120592627,3.33586574786262,0.034926871893889,1.1,2.5,1.75,3.25
"144",0.143850987432679,0.980969197567196,0.3,0.1,1.25,3.25,2.4,2.3,-124209,5.64,5665.9,-43294,247168,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25,1.14077116130504,3.7,0.1,1.5,2.5,1.75,3.25
"145",0.202672101449271,0.941442289587648,0.605567031774491,0.0217896344104848,1.25,2.75,2.6,2.1,-129008.503206141,4.85678661656497,-1861.2,-40740,246592,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25,1.12866817155756,3.38734613166854,0.273781343133199,1.6,2.3,1.75,3.25
"146",0.238658550591482,0.927213722763097,1.33811287288577,-0.0566547984862832,1.25,2.75,3,2.4,-133069.155001167,4.04747494866171,3707.2,-39363,241683,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25,1.09051254089422,2.73733156385431,0.476047815107212,1.2,2,1.75,3.25
"147",0.231690622861052,0.926183199036769,2.1,-0.1,1.25,2.75,3,2.5,-134986,3.26,2061.2,-43355,236443,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25,1.04591569919464,2.2,0.6,1.1,1.9,1.75,3.25
"148",0.225959367945822,0.920640765973117,2.61265259852326,-0.0815753666499985,1.25,2.5,2.2,2.1,-133926.114655765,2.56126175552806,1731.4,-41987,236665,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25,1.00654252642174,2.08596772256224,0.570913419927648,1.5,2,1.75,3.25
"149",0.260196292257361,0.865351332641052,3.07374168882134,-0.00936107579415925,1.25,2.5,2.1,1.8,-131344.702774389,2.09402012514791,3393.2,-40779,238696,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25,1.02239034863511,2.14814133005346,0.442363349158744,1.8,2.1,1.75,3.25
"150",0.221001987239822,0.856604420078808,3.8,0.1,1.25,2.5,2.1,1.9,-129269,2.02,6308.6,-39621,235518,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25,1.01978380583316,2,0.3,1.5,2.1,1.75,3.25
"151",0.143935581278307,0.87989441267048,4.96604479635471,0.230437758115435,1,2,2.1,1.9,-129134.593726354,2.44816636132278,12383.7,-41363,231718,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25,1.01916021198532,1.39841260771211,0.209231643822874,2,2.3,1.75,3.25
"152",0.140476433902465,0.896458987001345,6.17803148293996,0.368173175736994,1,2,2.2,2.1,-130010.47834572,3.27644455074665,6198,-39802,230338,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25,0.998701687805852,0.673806819635563,0.154498788257811,2.2,2.3,1.75,3.25
"153",0.148990414032221,0.887547705689181,6.9,0.5,1,2,2.3,2.2,-130374,4.35,7490.5,-41706,234466,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75,0.980969197567196,0.3,0.1,2.4,2.3,1.25,3.25
"154",0.193844272319604,0.853679358033123,6.74539043828014,0.611676186040111,1,2,2,2,-129204.547475858,5.54162835473638,8241.8,-41271,233602,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75,0.941442289587648,0.605567031774491,0.0217896344104848,2.6,2.1,1.25,2.75
"155",0.169479676420653,0.85397096498719,5.92524349052993,0.68481652099433,1,2,1.8,2.2,-127489.680139025,6.83464611630994,4533.9,-39841,228942,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75,0.927213722763097,1.33811287288577,-0.0566547984862832,3,2.4,1.25,2.75
"156",0.206395919168138,0.813140348024069,4.8,0.7,1,2,1.9,2,-126719,8.24,5532.9,-44064,223145,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5,0.926183199036769,2.1,-0.1,3,2.5,1.25,2.75
"157",0.189794765580869,0.791264440576041,3.69683789496918,0.648783423650048,1,2,2,1.9,-128108.697851697,9.67235725676875,575.5,-44352,226576,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5,0.920640765973117,2.61265259852326,-0.0815753666499985,2.2,2.1,1.25,2.5
"158",0.171998145572555,0.791139240506329,2.8098834438292,0.566634814359758,1,2,1.7,1.6,-131781.319616698,10.6612672803099,6072.2,-44322,215487,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5,0.865351332641052,3.07374168882134,-0.00936107579415925,2.1,1.8,1.25,2.5
"159",0.135593220338982,0.815594160345812,2.3,0.5,1,2,1.7,1.7,-137586,10.64,9270.3,-46484,210809,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2,0.856604420078808,3.8,0.1,2.1,1.9,1.25,2.5
"160",0.103756214325171,0.834097923096171,2.26725798184313,0.482079008248585,1,2,2.3,2,-145021.179635872,9.24079447004046,5322.8,-47479,210959,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2,0.87989441267048,4.96604479635471,0.230437758115435,2.1,1.9,1,2
"161",0.0384215991692628,0.833333333333333,2.56855606748659,0.493088666011082,1,2,3.1,2.5,-152182.522875665,6.89176624393196,6722.9,-48169,211338,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2,0.896458987001345,6.17803148293996,0.368173175736994,2.2,2.1,1,2
"162",0.0404317286277206,0.823316318129425,3,0.5,1.25,2,3.3,2.4,-156815,4.22,7252.3,-54702,211736,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2,0.887547705689181,6.9,0.5,2.3,2.2,1,2
"163",0.0792784865816103,0.815261699005381,3.38227832580646,0.478456098911167,1.25,2,2.9,2.3,-157647.102123333,1.9244648630694,12531.5,-51293,210279,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2,0.853679358033123,6.74539043828014,0.611676186040111,2,2,1,2
"164",0.0928731510533391,0.820277253711755,3.63441080474297,0.438788299373691,1.25,2,2.7,2.3,-157341.403695458,0.991667743962261,1588.1,-53316,205997,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2,0.85397096498719,5.92524349052993,0.68481652099433,1.8,2.2,1,2
"165",0.0849383154344546,0.818062827225131,3.7,0.4,1.5,2,2.5,2.1,-159544,2.48,1542.2,-51489,207720,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2,0.813140348024069,4.8,0.7,1.9,2,1,2
"166",0.0676967730920267,0.799552250739586,3.57029538159769,0.374466966477117,1.75,2,3.2,2.4,-166499.59705598,6.77542015175601,3962,-54961,209158,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2,0.791264440576041,3.69683789496918,0.648783423650048,2,1.9,1,2
"167",0.109906063193852,0.769408324998076,3.42713404687486,0.348054432790449,1.75,2,3.5,2.2,-174847.343823986,11.5741553728116,1435.2,-58819,212191,0.799552250739586,3.57029538159769,0.374466966477117,3.2,2.4,1.75,2,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2,0.791139240506329,2.8098834438292,0.566634814359758,1.7,1.6,1,2
"168",0.0900959505610662,0.745934656124124,3.5,0.3,2,2,3.3,2.4,-179825,13.9,4763.6,-54500,211971,0.769408324998076,3.42713404687486,0.348054432790449,3.5,2.2,1.75,2,0.799552250739586,3.57029538159769,0.374466966477117,3.2,2.4,1.75,2,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2,0.815594160345812,2.3,0.5,1.7,1.7,1,2
"169",0.0383763253679383,0.762020879372095,3.90691051817314,0.223676035180366,2.25,2,3,1.9,-178258.917060154,11.7879286039806,-2780.4,-55561,214077,0.745934656124124,3.5,0.3,3.3,2.4,2,2,0.769408324998076,3.42713404687486,0.348054432790449,3.5,2.2,1.75,2,0.799552250739586,3.57029538159769,0.374466966477117,3.2,2.4,1.75,2,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2,0.834097923096171,2.26725798184313,0.482079008248585,2.3,2,1,2
"170",0.0295094936708865,0.768462306923845,4.32001597072054,0.168993969464513,2.25,2,3,2.1,-173329.81360119,7.31763669071731,2374.4,-57454,206874,0.762020879372095,3.90691051817314,0.223676035180366,3,1.9,2.25,2,0.745934656124124,3.5,0.3,3.3,2.4,2,2,0.769408324998076,3.42713404687486,0.348054432790449,3.5,2.2,1.75,2,0.799552250739586,3.57029538159769,0.374466966477117,3.2,2.4,1.75,2,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2,0.833333333333333,2.56855606748659,0.493088666011082,3.1,2.5,1,2
"171",0.075360900415953,0.758437618505878,4.3,0.2,2.5,2,3.1,2.1,-169807,3.58,2268.9,-52619,203802,0.768462306923845,4.32001597072054,0.168993969464513,3,2.1,2.25,2,0.762020879372095,3.90691051817314,0.223676035180366,3,1.9,2.25,2,0.745934656124124,3.5,0.3,3.3,2.4,2,2,0.769408324998076,3.42713404687486,0.348054432790449,3.5,2.2,1.75,2,0.799552250739586,3.57029538159769,0.374466966477117,3.2,2.4,1.75,2,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2,0.823316318129425,3,0.5,3.3,2.4,1.25,2
"172",0.0795729418633738,0.772618403770378,3.58724773089493,0.353051115023642,2.75,2,3.5,2.1,-171130.549518219,2.82471728417333,13.1,-57115,206530,0.758437618505878,4.3,0.2,3.1,2.1,2.5,2,0.768462306923845,4.32001597072054,0.168993969464513,3,2.1,2.25,2,0.762020879372095,3.90691051817314,0.223676035180366,3,1.9,2.25,2,0.745934656124124,3.5,0.3,3.3,2.4,2,2,0.769408324998076,3.42713404687486,0.348054432790449,3.5,2.2,1.75,2,0.799552250739586,3.57029538159769,0.374466966477117,3.2,2.4,1.75,2,0.818062827225131,3.7,0.4,2.5,2.1,1.5,2,0.820277253711755,3.63441080474297,0.438788299373691,2.7,2.3,1.25,2,0.815261699005381,3.38227832580646,0.478456098911167,2.9,2.3,1.25,2
