"","Pct_Chg","Exchange","X1Y_Yield_d","X1Y_Yield_f","Int_d","Int_f","Infl_d","Infl_f","GDPG_d","GDPG_f","BOT_f","BOT_d","FER_f","lag1.Exchange","lag1.X1Y_Yield_d","lag1.X1Y_Yield_f","lag1.Infl_d","lag1.Infl_f","lag1.Int_d","lag1.Int_f","lag2.Exchange","lag2.X1Y_Yield_d","lag2.X1Y_Yield_f","lag2.Infl_d","lag2.Infl_f","lag2.Int_d","lag2.Int_f","lag3.Exchange","lag3.X1Y_Yield_d","lag3.X1Y_Yield_f","lag3.Infl_d","lag3.Infl_f","lag3.Int_d","lag3.Int_f","lag4.Exchange","lag4.X1Y_Yield_d","lag4.X1Y_Yield_f","lag4.Infl_d","lag4.Infl_f","lag4.Int_d","lag4.Int_f"
"87",0.208615726735485,231.8574,1.4,-369.395171481702,6.75,4.25,6.6,4.92,-7020,-5393824.39087833,570.42,-2806,29208,240.3722,-1.50972132001461,-402.471122032244,6.4,4.64,6.75,4.25,241.081,-1.64765348636783,-437.434961895086,6.8,4.51,6.5,4.25,241.0229,8.88178419700125e-16,-474.33854292208,6.7,4.86,6.5,4.25,244.7026,2.50279714311051,-513.233716965079,6.7,6.51,6.5,4.25
"88",0.240470663535521,221.857,7.32245716382319,-338.155258391609,6.75,3.5,6.5,4.24,-6012.99917483912,-5213861.42863537,355.99,-2806,27526,231.8574,1.4,-369.395171481702,6.6,4.92,6.75,4.25,240.3722,-1.50972132001461,-402.471122032244,6.4,4.64,6.75,4.25,241.081,-1.64765348636783,-437.434961895086,6.8,4.51,6.5,4.25,241.0229,8.88178419700125e-16,-474.33854292208,6.7,4.86,6.5,4.25
"89",0.226580233496891,226.1786,13.5175696184294,-308.699530910113,7.25,3.5,7,3.9,-4722.65417211602,-5037942.16924524,132.89,-2173,27709,221.857,7.32245716382319,-338.155258391609,6.5,4.24,6.75,3.5,231.8574,1.4,-369.395171481702,6.6,4.92,6.75,4.25,240.3722,-1.50972132001461,-402.471122032244,6.4,4.64,6.75,4.25,241.081,-1.64765348636783,-437.434961895086,6.8,4.51,6.5,4.25
"90",0.274417299062522,214.1064,16.5,-280.976137185362,7.5,3.5,7.4,3.92,-3777,-4866020.70530051,524.68,-1623,27331,226.1786,13.5175696184294,-308.699530910113,7,3.9,7.25,3.5,221.857,7.32245716382319,-338.155258391609,6.5,4.24,6.75,3.5,231.8574,1.4,-369.395171481702,6.6,4.92,6.75,4.25,240.3722,-1.50972132001461,-402.471122032244,6.4,4.64,6.75,4.25
"91",0.326335345563621,199.6955,13.9948618681121,-254.933225365503,7.75,3.5,7.7,4.53,-3595.86675743857,-4698051.1293938,422.13,-2908,29366,214.1064,16.5,-280.976137185362,7.4,3.92,7.5,3.5,226.1786,13.5175696184294,-308.699530910113,7,3.9,7.25,3.5,221.857,7.32245716382319,-338.155258391609,6.5,4.24,6.75,3.5,231.8574,1.4,-369.395171481702,6.6,4.92,6.75,4.25
"92",0.413162870357417,188.7096,8.56907247592652,-230.518943598687,7.88,3.5,7.8,4.68,-3766.2649064923,-4533987.53411768,236.4,-1802,29203,199.6955,13.9948618681121,-254.933225365503,7.7,4.53,7.75,3.5,214.1064,16.5,-280.976137185362,7.4,3.92,7.5,3.5,226.1786,13.5175696184294,-308.699530910113,7,3.9,7.25,3.5,221.857,7.32245716382319,-338.155258391609,6.5,4.24,6.75,3.5
"93",0.404647758655641,189.9195,4,-207.681440033059,8.25,3.5,8.3,4.01,-3667,-4373784.01206476,398.39,-1639,29240,188.7096,8.56907247592652,-230.518943598687,7.8,4.68,7.88,3.5,199.6955,13.9948618681121,-254.933225365503,7.7,4.53,7.75,3.5,214.1064,16.5,-280.976137185362,7.4,3.92,7.5,3.5,226.1786,13.5175696184294,-308.699530910113,7,3.9,7.25,3.5
"94",0.387263043821577,183.631,3.03883610446917,-186.368862816769,8.75,3.5,8.9,3.69,-2867.23749911031,-4217394.65582763,279.03,-1815,29395,189.9195,4,-207.681440033059,8.3,4.01,8.25,3.5,188.7096,8.56907247592652,-230.518943598687,7.8,4.68,7.88,3.5,199.6955,13.9948618681121,-254.933225365503,7.7,4.53,7.75,3.5,214.1064,16.5,-280.976137185362,7.4,3.92,7.5,3.5
"95",0.273547497300181,192.1425,4.3320664037904,-166.529360097965,9.75,3.5,8.9,3.73,-1697.58249821108,-4064773.55799887,204.81,-1408,32261,183.631,3.03883610446917,-186.368862816769,8.9,3.69,8.75,3.5,189.9195,4,-207.681440033059,8.3,4.01,8.25,3.5,188.7096,8.56907247592652,-230.518943598687,7.8,4.68,7.88,3.5,199.6955,13.9948618681121,-254.933225365503,7.7,4.53,7.75,3.5
"96",0.229991069378173,195.955,5.5,-148.111080024794,9.88,3.5,9,3.89,-679,-3915874.81117108,387.65,-1631,33019,192.1425,4.3320664037904,-166.529360097965,8.9,3.73,9.75,3.5,183.631,3.03883610446917,-186.368862816769,8.9,3.69,8.75,3.5,189.9195,4,-207.681440033059,8.3,4.01,8.25,3.5,188.7096,8.56907247592652,-230.518943598687,7.8,4.68,7.88,3.5
"97",0.21908927713585,197.755,4.76831223252976,-131.062170745406,10,3.5,9.3,3.57,-209.664727601682,-3770652.50793685,-283.8,-3194,33109,195.955,5.5,-148.111080024794,9,3.89,9.88,3.5,192.1425,4.3320664037904,-166.529360097965,8.9,3.73,9.75,3.5,183.631,3.03883610446917,-186.368862816769,8.9,3.69,8.75,3.5,189.9195,4,-207.681440033059,8.3,4.01,8.25,3.5
"98",0.198820790475354,200.5072,2.78414339039336,-115.330780407947,10,3.5,9.9,2.66,-196.590285848557,-3629060.74088878,72.29,-954,32687,197.755,4.76831223252976,-131.062170745406,9.3,3.57,10,3.5,195.955,5.5,-148.111080024794,9,3.89,9.88,3.5,192.1425,4.3320664037904,-166.529360097965,8.9,3.73,9.75,3.5,183.631,3.03883610446917,-186.368862816769,8.9,3.69,8.75,3.5
"99",0.123756080254513,206.3236,0.799999999999999,-100.865057160567,10,3.5,10.1,2.64,-424,-3491053.60261946,195.69,-1002,28813,200.5072,2.78414339039336,-115.330780407947,9.9,2.66,10,3.5,197.755,4.76831223252976,-131.062170745406,9.3,3.57,10,3.5,195.955,5.5,-148.111080024794,9,3.89,9.88,3.5,192.1425,4.3320664037904,-166.529360097965,8.9,3.73,9.75,3.5
"100",0.0257613558394194,216.2852,-0.186159108662265,-87.6131491514137,10.25,3.5,10.5,2.9,-687.214701594074,-3356585.18572147,-79.78,-1822,26107,206.3236,0.799999999999999,-100.865057160567,10.1,2.64,10,3.5,200.5072,2.78414339039336,-115.330780407947,9.9,2.66,10,3.5,197.755,4.76831223252976,-131.062170745406,9.3,3.57,10,3.5,195.955,5.5,-148.111080024794,9,3.89,9.88,3.5
"101",0.035549444838955,218.4141,-0.194565891289781,-75.5232045286346,10.25,4.25,10.9,3.17,-825.945247283579,-3225609.58278742,-176.39,-2448,24192,216.2852,-0.186159108662265,-87.6131491514137,10.5,2.9,10.25,3.5,206.3236,0.799999999999999,-100.865057160567,10.1,2.64,10,3.5,200.5072,2.78414339039336,-115.330780407947,9.9,2.66,10,3.5,197.755,4.76831223252976,-131.062170745406,9.3,3.57,10,3.5
"102",-0.0205414811842996,218.5967,0.5,-64.5433714403782,10.25,4.25,10.9,3.77,-691,-3098080.8864099,52.57,-2122,24979,218.4141,-0.194565891289781,-75.5232045286346,10.9,3.17,10.25,4.25,216.2852,-0.186159108662265,-87.6131491514137,10.5,2.9,10.25,3.5,206.3236,0.799999999999999,-100.865057160567,10.1,2.64,10,3.5,200.5072,2.78414339039336,-115.330780407947,9.9,2.66,10,3.5
"103",-0.0776615398826843,216.51,1.58002790582301,-54.6217980347927,10.25,4.25,11.3,4.34,-204.476466022021,-2973953.18918149,-50.99,-1208,25115,218.5967,0.5,-64.5433714403782,10.9,3.77,10.25,4.25,218.4141,-0.194565891289781,-75.5232045286346,10.9,3.17,10.25,4.25,216.2852,-0.186159108662265,-87.6131491514137,10.5,2.9,10.25,3.5,206.3236,0.799999999999999,-100.865057160567,10.1,2.64,10,3.5
"104",-0.134064499964896,217.9257,2.55708313772872,-45.7066324600263,11.38,5.25,11.8,3.03,426.371274982874,-2853180.5836948,-361.32,-2703,25167,216.51,1.58002790582301,-54.6217980347927,11.3,4.34,10.25,4.25,218.5967,0.5,-64.5433714403782,10.9,3.77,10.25,4.25,218.4141,-0.194565891289781,-75.5232045286346,10.9,3.17,10.25,4.25,216.2852,-0.186159108662265,-87.6131491514137,10.5,2.9,10.25,3.5
"105",-0.146098014645681,222.4137,2.9,-37.7460228642269,11.38,5.25,12.2,3.28,923,-2735717.16254241,-164.77,-2587,25335,217.9257,2.55708313772872,-45.7066324600263,11.8,3.03,11.38,5.25,216.51,1.58002790582301,-54.6217980347927,11.3,4.34,10.25,4.25,218.5967,0.5,-64.5433714403782,10.9,3.77,10.25,4.25,218.4141,-0.194565891289781,-75.5232045286346,10.9,3.17,10.25,4.25
"106",-0.203282650243292,230.4845,2.30678822611097,-30.6881173955429,11.5,5.25,12.1,4.27,1046.8613064229,-2621517.01831691,-316.09,-2362,23273,222.4137,2.9,-37.7460228642269,12.2,3.28,11.38,5.25,217.9257,2.55708313772872,-45.7066324600263,11.8,3.03,11.38,5.25,216.51,1.58002790582301,-54.6217980347927,11.3,4.34,10.25,4.25,218.5967,0.5,-64.5433714403782,10.9,3.77,10.25,4.25
"107",-0.21569431824583,244.9842,1.39215926630082,-24.4810642021224,15.5,6.25,12.6,4.89,719.386073278011,-2510534.24361091,-526.65,-1866,20166,230.4845,2.30678822611097,-30.6881173955429,12.1,4.27,11.5,5.25,222.4137,2.9,-37.7460228642269,12.2,3.28,11.38,5.25,217.9257,2.55708313772872,-45.7066324600263,11.8,3.03,11.38,5.25,216.51,1.58002790582301,-54.6217980347927,11.3,4.34,10.25,4.25
"108",-0.184792896085067,240.3745,0.999999999999999,-19.0730114321135,14,6.25,13.3,5.76,-98,-2402722.93101698,-74.53,-3194,20327,244.9842,1.39215926630082,-24.4810642021224,12.6,4.89,15.5,6.25,230.4845,2.30678822611097,-30.6881173955429,12.1,4.27,11.5,5.25,222.4137,2.9,-37.7460228642269,12.2,3.28,11.38,5.25,217.9257,2.55708313772872,-45.7066324600263,11.8,3.03,11.38,5.25
"109",-0.168707537897991,237.8886,1.60022659714052,-14.4121072336643,14,6.25,13.9,6.61,-1354.37616707698,-2298037.17312773,-824.83,-3541,21014,240.3745,0.999999999999999,-19.0730114321135,13.3,5.76,14,6.25,244.9842,1.39215926630082,-24.4810642021224,12.6,4.89,15.5,6.25,230.4845,2.30678822611097,-30.6881173955429,12.1,4.27,11.5,5.25,222.4137,2.9,-37.7460228642269,12.2,3.28,11.38,5.25
"110",-0.179426232862697,244.35,2.16687238966059,-10.446499754923,14,6.25,14.2,7.78,-2640.84149402084,-2196431.06253575,-336.41,-4629,20771,237.8886,1.60022659714052,-14.4121072336643,13.9,6.61,14,6.25,240.3745,0.999999999999999,-19.0730114321135,13.3,5.76,14,6.25,244.9842,1.39215926630082,-24.4810642021224,12.6,4.89,15.5,6.25,230.4845,2.30678822611097,-30.6881173955429,12.1,4.27,11.5,5.25
"111",-0.169652436869815,248.4786,1.3,-7.12433714403782,20,7.25,14.8,7.43,-3459,-2097858.69183362,-268.59,-2542,18543,244.35,2.16687238966059,-10.446499754923,14.2,7.78,14,6.25,237.8886,1.60022659714052,-14.4121072336643,13.9,6.61,14,6.25,240.3745,0.999999999999999,-19.0730114321135,13.3,5.76,14,6.25,244.9842,1.39215926630082,-24.4810642021224,12.6,4.89,15.5,6.25
"112",-0.135809809209869,250.275,-1.80769461467305,-4.39376754915682,11.5,9,14.7,8.04,-3414.94923070756,-2002274.15361395,-508.32,-803,18915,248.4786,1.3,-7.12433714403782,14.8,7.43,20,7.25,244.35,2.16687238966059,-10.446499754923,14.2,7.78,14,6.25,237.8886,1.60022659714052,-14.4121072336643,13.9,6.61,14,6.25,240.3745,0.999999999999999,-19.0730114321135,13.3,5.76,14,6.25
"113",-0.0446772625996923,228.6286,-5.59298215827653,-2.20293911842816,11.5,9,14.4,7.97,-2532.76083793538,-1909631.54046932,-453.59,-2550,21404,250.275,-1.80769461467305,-4.39376754915682,14.7,8.04,11.5,9,248.4786,1.3,-7.12433714403782,14.8,7.43,20,7.25,244.35,2.16687238966059,-10.446499754923,14.2,7.78,14,6.25,237.8886,1.60022659714052,-14.4121072336643,13.9,6.61,14,6.25
"114",0.00311631552476718,217.9176,-7.9,-0.5,10.75,9,14.4,8.24,-940.999999999999,-1819884.94499232,-229.91,-1526,22642,228.6286,-5.59298215827653,-2.20293911842816,14.4,7.97,11.5,9,250.275,-1.80769461467305,-4.39376754915682,14.7,8.04,11.5,9,248.4786,1.3,-7.12433714403782,14.8,7.43,20,7.25,244.35,2.16687238966059,-10.446499754923,14.2,7.78,14,6.25
"115",-0.0209210243089786,221.1364,-7.17315184215204,0.766901657979511,9.5,9,13.1,7.48,1140.17308990724,-1732988.45977556,-213.45,-172,22793,217.9176,-7.9,-0.5,14.4,8.24,10.75,9,228.6286,-5.59298215827653,-2.20293911842816,14.4,7.97,11.5,9,250.275,-1.80769461467305,-4.39376754915682,14.7,8.04,11.5,9,248.4786,1.3,-7.12433714403782,14.8,7.43,20,7.25
"116",-0.0267428805191998,223.9138,-4.25790671951744,1.64961770736223,9.5,9,12.9,8.25,3124.21817909571,-1648896.17741162,-182.09,117,23048,221.1364,-7.17315184215204,0.766901657979511,13.1,7.48,9.5,9,217.9176,-7.9,-0.5,14.4,8.24,10.75,9,228.6286,-5.59298215827653,-2.20293911842816,14.4,7.97,11.5,9,250.275,-1.80769461467305,-4.39376754915682,14.7,8.04,11.5,9
"117",0.0372965352045807,214.4167,-0.6,2.2,10,8.25,12.6,8.7,4333,-1567562.19049309,191.41,-356,23768,223.9138,-4.25790671951744,1.64961770736223,12.9,8.25,9.5,9,221.1364,-7.17315184215204,0.766901657979511,13.1,7.48,9.5,9,217.9176,-7.9,-0.5,14.4,8.24,10.75,9,228.6286,-5.59298215827653,-2.20293911842816,14.4,7.97,11.5,9
"118",0.101096536591588,209.3227,2.62252420550344,2.45969065233867,12,8.25,12.8,7.64,4305.29390811565,-1488940.59161257,-65.58,-512,24736,214.4167,-0.6,2.2,12.6,8.7,10,8.25,223.9138,-4.25790671951744,1.64961770736223,12.9,8.25,9.5,9,221.1364,-7.17315184215204,0.766901657979511,13.1,7.48,9.5,9,217.9176,-7.9,-0.5,14.4,8.24,10.75,9
"119",0.149589007155597,213.1059,5.30238681412405,2.42949283920007,13.75,7.25,12.6,8.36,3447.51775118216,-1412985.47336265,-49.86,-543,24936,209.3227,2.62252420550344,2.45969065233867,12.8,7.64,12,8.25,214.4167,-0.6,2.2,12.6,8.7,10,8.25,223.9138,-4.25790671951744,1.64961770736223,12.9,8.25,9.5,9,221.1364,-7.17315184215204,0.766901657979511,13.1,7.48,9.5,9
"120",0.147434753012813,209.4886,7.6,2.1,18,7.25,12.5,7.21,2383,-1339650.92833592,328.41,-1578,25232,213.1059,5.30238681412405,2.42949283920007,12.6,8.36,13.75,7.25,209.3227,2.62252420550344,2.45969065233867,12.8,7.64,12,8.25,214.4167,-0.6,2.2,12.6,8.7,10,8.25,223.9138,-4.25790671951744,1.64961770736223,12.9,8.25,9.5,9
"121",0.175532338077361,202.3667,9.47935131643458,1.51285425118431,18,7.25,11.8,7.28,1615.83646281534,-1268891.04912498,-511.92,-2940,26502,209.4886,7.6,2.1,12.5,7.21,18,7.25,213.1059,5.30238681412405,2.42949283920007,12.6,8.36,13.75,7.25,209.3227,2.62252420550344,2.45969065233867,12.8,7.64,12,8.25,214.4167,-0.6,2.2,12.6,8.7,10,8.25
"122",0.187798559864124,205.7167,10.1187298333916,0.913892417318972,16,7.25,11.4,6.28,1173.19229765713,-1200659.92832241,61.02,-1354,26685,202.3667,9.47935131643458,1.51285425118431,11.8,7.28,18,7.25,209.4886,7.6,2.1,12.5,7.21,18,7.25,213.1059,5.30238681412405,2.42949283920007,12.6,8.36,13.75,7.25,209.3227,2.62252420550344,2.45969065233867,12.8,7.64,12,8.25
"123",0.190078345988684,208.7918,8.5,0.6,16,7.25,10.5,6.12,963,-1134911.65852082,215.62,1023,27020,205.7167,10.1187298333916,0.913892417318972,11.4,6.28,16,7.25,202.3667,9.47935131643458,1.51285425118431,11.8,7.28,18,7.25,209.4886,7.6,2.1,12.5,7.21,18,7.25,213.1059,5.30238681412405,2.42949283920007,12.6,8.36,13.75,7.25
"124",0.164200266169371,214.9759,4.24155201023971,0.751855305887055,16,6.25,10,4.96,908.804685067425,-1071600.33231279,94.26,-1482,27344,208.7918,8.5,0.6,10.5,6.12,16,7.25,205.7167,10.1187298333916,0.913892417318972,11.4,6.28,16,7.25,202.3667,9.47935131643458,1.51285425118431,11.8,7.28,18,7.25,209.4886,7.6,2.1,12.5,7.21,18,7.25
"125",0.0362605012498385,220.6285,-0.492120962505282,1.08530786189441,16,6.25,9.8,5.05,996.601947078211,-1010680.04229091,1.12,-1352,27735,214.9759,4.24155201023971,0.751855305887055,10,4.96,16,6.25,208.7918,8.5,0.6,10.5,6.12,16,7.25,205.7167,10.1187298333916,0.913892417318972,11.4,6.28,16,7.25,202.3667,9.47935131643458,1.51285425118431,11.8,7.28,18,7.25
"126",-0.0279368633757173,224.1805,-2.9,1.2,15.5,6.25,9.6,4.9,1228,-952104.881047782,327.94,-1274,27837,220.6285,-0.492120962505282,1.08530786189441,9.8,5.05,16,6.25,214.9759,4.24155201023971,0.751855305887055,10,4.96,16,6.25,208.7918,8.5,0.6,10.5,6.12,16,7.25,205.7167,10.1187298333916,0.913892417318972,11.4,6.28,16,7.25
"127",-0.0481637663611621,232.3261,-1.18630009813417,0.827872673415622,15.5,6.25,10.8,4.38,1577.981833952,-895828.941175994,342.86,375,27514,224.1805,-2.9,1.2,9.6,4.9,15.5,6.25,220.6285,-0.492120962505282,1.08530786189441,9.8,5.05,16,6.25,214.9759,4.24155201023971,0.751855305887055,10,4.96,16,6.25,208.7918,8.5,0.6,10.5,6.12,16,7.25
"128",-0.0403400903970492,233.3262,2.4238280907036,0.230061320288567,15.5,6.25,10.8,4.13,1915.02954365966,-841806.315268139,173.95,-3011,27660,232.3261,-1.18630009813417,0.827872673415622,10.8,4.38,15.5,6.25,224.1805,-2.9,1.2,9.6,4.9,15.5,6.25,220.6285,-0.492120962505282,1.08530786189441,9.8,5.05,16,6.25,214.9759,4.24155201023971,0.751855305887055,10,4.96,16,6.25
"129",-0.0656450860855583,229.481,4.7,-0.2,15.5,6.25,11,4.07,2081,-789991.09591681,531.82,-523,27980,233.3262,2.4238280907036,0.230061320288567,10.8,4.13,15.5,6.25,232.3261,-1.18630009813417,0.827872673415622,10.8,4.38,15.5,6.25,224.1805,-2.9,1.2,9.6,4.9,15.5,6.25,220.6285,-0.492120962505282,1.08530786189441,9.8,5.05,16,6.25
"130",-0.0958724769889297,231.519,3.30735208600069,-0.170753406956948,15.5,6.25,10.1,4.06,1946.93464579126,-740337.375714598,485.83,-2919,28448,229.481,4.7,-0.2,11,4.07,15.5,6.25,233.3262,2.4238280907036,0.230061320288567,10.8,4.13,15.5,6.25,232.3261,-1.18630009813417,0.827872673415622,10.8,4.38,15.5,6.25,224.1805,-2.9,1.2,9.6,4.9,15.5,6.25
"131",-0.0449108062818121,223.1267,-0.506895104012813,0.201854264358727,13,6.25,9.6,3.79,1500.6132116165,-692799.247254098,-38.44,-2360,28779,231.519,3.30735208600069,-0.170753406956948,10.1,4.06,15.5,6.25,229.481,4.7,-0.2,11,4.07,15.5,6.25,233.3262,2.4238280907036,0.230061320288567,10.8,4.13,15.5,6.25,232.3261,-1.18630009813417,0.827872673415622,10.8,4.38,15.5,6.25
"132",-0.0432322697181378,218.9545,-4.6,0.7,13,6.25,8.9,4.19,759,-647330.803127902,320.74,134,28403,223.1267,-0.506895104012813,0.201854264358727,9.6,3.79,13,6.25,231.519,3.30735208600069,-0.170753406956948,10.1,4.06,15.5,6.25,229.481,4.7,-0.2,11,4.07,15.5,6.25,233.3262,2.4238280907036,0.230061320288567,10.8,4.13,15.5,6.25
"133",-0.099812281755299,224.805,-7.17644157920191,1.13291873218995,15,5.5,8.4,3.14,-157.868565265175,-603886.135928601,-408.01,-2895,28245,218.9545,-4.6,0.7,8.9,4.19,13,6.25,223.1267,-0.506895104012813,0.201854264358727,9.6,3.79,13,6.25,231.519,3.30735208600069,-0.170753406956948,10.1,4.06,15.5,6.25,229.481,4.7,-0.2,11,4.07,15.5,6.25
"134",-0.125746688561598,235.3056,-7.82958100798568,1.41807717783208,15,5.5,7.6,3.27,-717.667575310834,-562419.338248789,81.67,138,28122,224.805,-7.17644157920191,1.13291873218995,8.4,3.14,15,5.5,218.9545,-4.6,0.7,8.9,4.19,13,6.25,223.1267,-0.506895104012813,0.201854264358727,9.6,3.79,13,6.25,231.519,3.30735208600069,-0.170753406956948,10.1,4.06,15.5,6.25
"135",-0.134463908256204,241.2283,-6.5,1.5,15,5.5,6.8,2.88,-285,-522884.502681058,203.17,-462,27231,235.3056,-7.82958100798568,1.41807717783208,7.6,3.27,15,5.5,224.805,-7.17644157920191,1.13291873218995,8.4,3.14,15,5.5,218.9545,-4.6,0.7,8.9,4.19,13,6.25,223.1267,-0.506895104012813,0.201854264358727,9.6,3.79,13,6.25
"136",-0.119336700165665,244.1068,-3.41640058400787,1.35018958930826,13,5.5,6.5,2.99,1422.46554119537,-485235.721818002,121.37,1322,26807,241.2283,-6.5,1.5,6.8,2.88,15,5.5,235.3056,-7.82958100798568,1.41807717783208,7.6,3.27,15,5.5,224.805,-7.17644157920191,1.13291873218995,8.4,3.14,15,5.5,218.9545,-4.6,0.7,8.9,4.19,13,6.25
"137",-0.0689346671533802,236.9635,0.0400339507703613,1.04805924653518,13,5.5,6.7,2.47,3274.79783036758,-449427.088252211,107.11,-1322,26543,244.1068,-3.41640058400787,1.35018958930826,6.5,2.99,13,5.5,241.2283,-6.5,1.5,6.8,2.88,15,5.5,235.3056,-7.82958100798568,1.41807717783208,7.6,3.27,15,5.5,224.805,-7.17644157920191,1.13291873218995,8.4,3.14,15,5.5
"138",-0.107553532536325,251.1977,2.2,0.7,13,5.5,7.1,2.21,3789,-415412.69457628,408.48,-1333,25487,236.9635,0.0400339507703613,1.04805924653518,6.7,2.47,13,5.5,244.1068,-3.41640058400787,1.35018958930826,6.5,2.99,13,5.5,241.2283,-6.5,1.5,6.8,2.88,15,5.5,235.3056,-7.82958100798568,1.41807717783208,7.6,3.27,15,5.5
"139",-0.0890280005175842,255.031,1.92722910041856,0.410767355021448,13,5.5,6.4,1.98,1981.59899307629,-383146.633382801,326.07,-720,25669,251.1977,2.2,0.7,7.1,2.21,13,5.5,236.9635,0.0400339507703613,1.04805924653518,6.7,2.47,13,5.5,244.1068,-3.41640058400787,1.35018958930826,6.5,2.99,13,5.5,241.2283,-6.5,1.5,6.8,2.88,15,5.5
"140",-0.0992848746648755,259.0455,0.217593353052385,0.2785747249161,11,5.5,5.9,3.23,-1132.78300541874,-352582.997264365,-4.73,-4398,24416,255.031,1.92722910041856,0.410767355021448,6.4,1.98,13,5.5,251.1977,2.2,0.7,7.1,2.21,13,5.5,236.9635,0.0400339507703613,1.04805924653518,6.7,2.47,13,5.5,244.1068,-3.41640058400787,1.35018958930826,6.5,2.99,13,5.5
"141",-0.1283955034398,263.2857,-1.4,0.4,9.5,5.5,5,3.05,-4040,-323675.878813567,412.32,-2192,24009,259.0455,0.217593353052385,0.2785747249161,5.9,3.23,11,5.5,255.031,1.92722910041856,0.410767355021448,6.4,1.98,13,5.5,251.1977,2.2,0.7,7.1,2.21,13,5.5,236.9635,0.0400339507703613,1.04805924653518,6.7,2.47,13,5.5
"142",-0.147620713141763,271.615,-1.73696026211083,0.803037286902244,10,5.5,5.1,3.17,-5545.15780979683,-296379.370622998,258.66,-3419,22840,263.2857,-1.4,0.4,5,3.05,9.5,5.5,259.0455,0.217593353052385,0.2785747249161,5.9,3.23,11,5.5,255.031,1.92722910041856,0.410767355021448,6.4,1.98,13,5.5,251.1977,2.2,0.7,7.1,2.21,13,5.5
"143",-0.155104417885106,264.0879,-0.965962918535456,1.24134555750413,9.5,5.5,4.6,2.19,-5730.36951239632,-270647.565285251,-116.03,-2124,22976,271.615,-1.73696026211083,0.803037286902244,5.1,3.17,10,5.5,263.2857,-1.4,0.4,5,3.05,9.5,5.5,259.0455,0.217593353052385,0.2785747249161,5.9,3.23,11,5.5,255.031,1.92722910041856,0.410767355021448,6.4,1.98,13,5.5
"144",-0.0950098226305307,241.9413,0.4,1.4,9,5.5,3.8,2.07,-4997,-246434.555392918,386.09,-1891,23262,264.0879,-0.965962918535456,1.24134555750413,4.6,2.19,9.5,5.5,271.615,-1.73696026211083,0.803037286902244,5.1,3.17,10,5.5,263.2857,-1.4,0.4,5,3.05,9.5,5.5,259.0455,0.217593353052385,0.2785747249161,5.9,3.23,11,5.5
"145",-0.0340564858140943,232.731,1.93542676283958,1.07708349736958,8.5,5.5,3.7,2.19,-3791.52330944453,-223694.433538593,-409.79,-1798,23593,241.9413,0.4,1.4,3.8,2.07,9,5.5,264.0879,-0.965962918535456,1.24134555750413,4.6,2.19,9.5,5.5,271.615,-1.73696026211083,0.803037286902244,5.1,3.17,10,5.5,263.2857,-1.4,0.4,5,3.05,9.5,5.5
"146",-0.00345373623958221,236.1211,3.56477683960796,0.522709711734057,8.5,5.5,3.5,1.83,-2740.85005610709,-202381.292314868,333.69,-1395,23754,232.731,1.93542676283958,1.07708349736958,3.7,2.19,8.5,5.5,241.9413,0.4,1.4,3.8,2.07,9,5.5,264.0879,-0.965962918535456,1.24134555750413,4.6,2.19,9.5,5.5,271.615,-1.73696026211083,0.803037286902244,5.1,3.17,10,5.5
"147",0.0124824609671263,238.2543,5.3,0.1,8.5,5.5,3.6,2.44,-2517,-182449.224314335,482.74,-1741,24015,236.1211,3.56477683960796,0.522709711734057,3.5,1.83,8.5,5.5,232.731,1.93542676283958,1.07708349736958,3.7,2.19,8.5,5.5,241.9413,0.4,1.4,3.8,2.07,9,5.5,264.0879,-0.965962918535456,1.24134555750413,4.6,2.19,9.5,5.5
"148",0.0267515805687313,237.7467,7.08414209964141,0.0812213162120363,8.5,5.5,3.9,1.93,-3581.11932279544,-163852.322129587,484.07,-2975,24272,238.2543,5.3,0.1,3.6,2.44,8.5,5.5,236.1211,3.56477683960796,0.522709711734057,3.5,1.83,8.5,5.5,232.731,1.93542676283958,1.07708349736958,3.7,2.19,8.5,5.5,241.9413,0.4,1.4,3.8,2.07,9,5.5
"149",0.00940467047232515,234.7557,8.58463333788139,0.375223002967053,9.63,5.5,3.5,2.65,-5550.85989280496,-146544.678353216,422.62,-4947,24484,237.7467,7.08414209964141,0.0812213162120363,3.9,1.93,8.5,5.5,238.2543,5.3,0.1,3.6,2.44,8.5,5.5,236.1211,3.56477683960796,0.522709711734057,3.5,1.83,8.5,5.5,232.731,1.93542676283958,1.07708349736958,3.7,2.19,8.5,5.5
"150",0.0465201636119275,240.0314,9.4,0.8,9.63,5.5,2.6,2.05,-7833,-130480.385577816,465.86,-3113,24782,234.7557,8.58463333788139,0.375223002967053,3.5,2.65,9.63,5.5,237.7467,7.08414209964141,0.0812213162120363,3.9,1.93,8.5,5.5,238.2543,5.3,0.1,3.6,2.44,8.5,5.5,236.1211,3.56477683960796,0.522709711734057,3.5,1.83,8.5,5.5
